full_entree,radical,prefixe,suffixe,type,forme,nb_variants,variants,categorie,nb_trads_fr,trads_fr,nb_trads_en,trads_en,nb_ex_fr,ex_fr,nb_ex_en,ex_en,audio,class_info,nb_conjugaisons,conjugaisons,dictionnaire
kikóŋ,kikóŋ,,,nd,simple,1,,Nom,1,millepattes,0,,1,kikóŋbi᷇ bí sá' sɛ᷇ <--> les millepattes sortent de terre,0,,non,non,0,,ndemli-français
kinaŋ,kinaŋ,,,nd,simple,1,,Nom,1,arachide,0,,1,má kinaŋ cɔ̂ <--> j'ai semé les arachides,0,,non,non,0,,ndemli-français
kɔ́,kɔ́,,,nd,simple,1,,Nom,1,escargot,0,,1,mí dí kɔ́ <--> je mange l'escargot,0,,non,non,0,,ndemli-français
kɔ́ɓáti,kɔ́ɓáti,,,nd,simple,1,,Nom,1,armoire,0,,1,náŋ fábí tim kɔɓáti <--> mets les choses dans l'armoire,0,,non,non,0,,ndemli-français
koh'ni,koh'ni,,,nd,simple,1,,Nom,1,la coline,0,,1,tché'mí koh'ni <--> grimpe la coline,0,,non,non,0,,ndemli-français
kóli᷇,kóli᷇,,,nd,simple,1,,Verbe,1,il échoue,0,,1,kí ke'sɛ̀ kǒ <--> il a écoué à l'examen,0,,non,non,1,présent : ɓé kô,ndemli-français
kóná,kóná,,,fr,simple,1,,Nom,1,le riz,0,,1,sisóm ɓé tó́ kóná <--> il y'a du piment dans le riz,0,,non,non,0,,ndemli-français
kondá,kondá,,,nd,simple,1,,Nom,1,la chaise,0,,1,lɔ́ŋgɔ́ kòndá <--> belle chaise,0,,non,non,0,,ndemli-français
kòŋ,kòŋ,,,nd,simple,1,,Nom,1,plantain,0,,1,kòŋ ki lɔ̂ <--> le plantain a muri,0,,non,non,0,,ndemli-français
kòŋ,kòŋ,,,nd,simple,1,,Nom,1,plantain,0,,1,kòŋ ki lɔ̂ <--> le plantain a muri,0,,non,non,0,,ndemli-français
kòŋ,kòŋ,,,nd,simple,1,,Nom,1,plantain,0,,1,kòŋ ki lɔ̂ <--> le plantain a muri,0,,non,non,0,,ndemli-français
kɔ́sì,kɔ́sì,,,nd,simple,1,,Nom,1,la toux,0,,1,mí kɔ́si kányaŋ <--> je tousse très mal,0,,non,non,0,,ndemli-français
kɔ́sindi᷇,kɔ́sindi᷇,,,nd,simple,1,,Verbe,1,nous toussons,0,,1,ɓanɔ́siga bí kɔ́si ŋgɛ'ɛ ŋgɛŋ tɛ́ <--> les fumeurs toussent chaque fois,0,,non,non,1,présent : há kɔ́si,ndemli-français
kurindi᷇,kurindi᷇,,,nd,simple,1,,Verbe,1,je verse,0,,1,mí kuri ndíbi <--> je verse de l'eau,0,,non,non,1,présent : mí kuri,ndemli-français
kwap,kwap,,,nd,simple,1,,Nom,1,le fouet,0,,1,toró ní kwap wómbó́ <--> apporte moi le fouet,0,,non,non,0,,ndemli-français
kwɛ́m,kwɛ́m,,,nd,simple,1,,Nom,1,boite,0,,1,kwɛ́́m ɓé tó <--> la boite est percée,0,,non,non,0,,ndemli-français
kwɛ́tlī,kwɛ́tlī,,,nd,simple,1,,Verbe,1,je parle,0,,1,mí kwɛ̄t ndɛmlí <--> je parle ndemli,0,,non,non,1,présent : mí kwɛ̄t,ndemli-français
kwɛ́tli᷇,kwɛ́tli᷇,,,nd,simple,1,,Verbe,1,je parle,0,,1,mi kwɛ᷇t frɛ́nsí̀ <--> je parle français,0,,non,non,1,présent : mí kwɛ́t,ndemli-français
lám,lám,,,nd,simple,1,,Nom,1,langue,0,,1,láma ɓé fúh <--> ta langue est blanche,0,,non,non,0,,ndemli-français
láŋlī,láŋlī,,,nd,simple,1,,Verbe,1,lire,0,,1,mi láŋ kári <--> je lis le livre,0,,non,non,1,présent : mi láŋ,ndemli-français
lemi,lemi,,,nd,simple,1,,Adjectif,1,grand,0,,1,ɓé lemí sísi <--> il est très grand,0,,non,non,0,,ndemli-français
lóki,lóki,,,nd,simple,1,,Nom,1,le manteau,0,,1,"mbìŋ ɓé nɔ, náŋ lóki <--> il pleut, portee le manteau",0,,non,non,0,,ndemli-français
lo᷅m,lo᷅m,,,nd,simple,1,,Nom,1,homme,0,,1,wàá lóm <--> jeune homme,0,,non,non,0,,ndemli-français
áksidâŋ,áksidâŋ,,,GHC,simple,1,,Nom,1,accident,0,,0,,0,,non,non,0,,ghomala-français
aŋpû,aŋpû,,,GHC,simple,1,,Nom,1,ampoule,0,,0,,0,,oui,non,0,,ghomala-français
ánûsì,ánûsì,,,GHC,simple,1,,Nom,1,oignon,0,,1,Gaə níŋ ánûsì ntúm na´. <--> j'ai mis l'oignon dans la sauce.,0,,non,non,0,,ghomala-français
atâ,atâ,,,GHN,simple,1,,Nom,1,autel,0,,0,,0,,oui,non,0,,ghomala-français
àvyɔ̌ŋ,àvyɔ̌ŋ,,,GHC,simple,1,,Nom,1,avion,0,,0,,0,,non,non,0,,ghomala-français
awɛ́,awɛ́,,,GHC,simple,1,,Adverbe,1,"tout, tous",0,,1,Wáp sɔ´ awɛ́. <--> ils sont tous venus.,0,,oui,non,0,,ghomala-français
bʉ',bʉ',,,GHC,simple,1,,Nom,0,,0,,0,,0,,non,non,0,,ghomala-français
mpbʉ̂',bʉ̂',mp,,GHC,simple,1,,Nom,2,Grue@@@Titre honorifique donné à un libérateur,0,,2,Pû də bʉ̂' nə ŋkwa tsə̂. <--> On soulève les charges avec la grue.@@@Fǒ ké gaə́ bʉ̂'. <--> Le chef lui a donné le titre de Bue'.,0,,non,non,0,,ghomala-français
ba,ba,,,GHC,simple,1,,Conjonction,1,"aussi, même",0,,1,"ba myә gaә sɔ´. <--> Moi aussi, je suis venu.",0,,oui,non,0,,ghomala-français
bǎ,bǎ,,,GHC,simple,1,,Adverbe,1,au moins,0,,1,bǎ myə gaə̂ sɔ’. <--> Moi au moins je suis venu.,0,,non,non,0,,ghomala-français
mbà’,bà’,m,,GHC,simple,1,,Nom,1,bouton,0,,1,lə bà’ dzə́ nə́ sɔ’ ! <--> Apportes le bouton de l'habit!,0,,oui,non,0,,ghomala-français
mbà,bà,m,,GHC,simple,1,,Nom,1,calebasse à vin,0,,1,Pú lә ba mlu´ nә́ sɔ´. <--> On a apporté la calebasse de vin.,0,,non,non,0,,ghomala-français
mbâ,bâ,m,,GHC,simple,1,,Nom,1,profession,0,,2,Bâ mthé dɔ́k sɔ'. <--> Le planteur d'écaluptus est arrivé.@@@Bâ monә̌ŋ ghɔ m nә́ káp hwә. <--> Le guérisseur est allé cueillir le remède.,0,,non,non,0,,ghomala-français
ba'á,ba'á,,,GHC,simple,1,,Nom,1,père,0,,1,pu lə́ é nə́ gə ba’á. <--> On a fait de lui un père.,0,,oui,non,0,,ghomala-français
bâ’dzə́,bâ’dzə́,,,GHC,simple,1,,Nom,1,tisserand,0,,0,,0,,non,non,0,,ghomala-français
mbàk,bàk,m,,GHC,simple,1,,Nom,2,habitude@@@tendance,0,,1,bàk yâp bə á pɔ́k. <--> Ils/elles ont une mauvaise habitude.,0,,oui,non,0,,ghomala-français
bàlɔ̂k,bàlɔ̂k,,,GHC,simple,1,,Nom,1,malchance,0,,0,,0,,oui,non,0,,ghomala-français
mpbâm,bâm,mp,,GHC,simple,1,,Nom,1,ivrogne,0,,1,bâm tә̂ gɔm nwә zhyә́ a. <--> L'ivrogne ne s'exprime pas bien.,0,,oui,non,0,,ghomala-français
mbâŋ,bâŋ,m,,GHC,simple,1,,Nom,1,"banque, caisse",0,,1,pǔ dwɔ' ŋka᷅p bâŋ <--> on garde l'argent à la banque,0,,non,non,0,,ghomala-français
bàŋ,bàŋ,,,GHY,simple,1,,Nom,0,,0,,0,,0,,non,non,0,,ghomala-français
bâŋ mə́sà,bâŋ mə́sà,,,GHC,simple,1,,Nom,1,trésorier,0,,0,,0,,non,non,0,,ghomala-français
mbap,bap,m,,GHC,simple,1,,Nom,3,animal@@@viande@@@chair,0,,2,bap bə́ á puŋ <--> la viande est bonne@@@púsi bə́ bap <--> le chat est un annimal,0,,oui,non,0,,ghomala-français
bâpbǎp,bâpbǎp,,,GHC,simple,1,,Nom,1,"plusieurs étapes, plusieurs portions",0,,1,wáp tsʉ́' ne pé bâpbǎp <--> Ils/elles ont fait plusieurs portions de sillons,0,,non,non,0,,ghomala-français
bap də̌m,bap də̌m,,,GHC,simple,1,,Nom,1,viande du rat,0,,0,,0,,oui,non,0,,ghomala-français
bapgù,bapgù,,,GHC,simple,1,,Nom,1,poisson,0,,0,,0,,oui,non,0,,ghomala-français
mbâp kɔ̂m,bâp kɔ̂m,m,,GHC,simple,1,,Nom,1,viande de crabe,0,,0,,0,,oui,non,0,,ghomala-français
mbâp nâ',bâp nâ',m,,GHC,simple,1,,Nom,1,viande de boeuf,0,,0,,0,,non,non,0,,ghomala-français
baskîŋ,baskîŋ,,,GHC,simple,1,,Nom,1,panier,0,,0,,0,,oui,non,0,,ghomala-français
bàtə̀,bàtə̀,,,GHC,simple,1,,Adjectif,1,indication du rang numérique,0,,1,ě bə mû a batə yaə́pʉə̂ <--> iḷ/elle est mon deuxième enfant,0,,oui,non,0,,ghomala-français
bátə̀,bátə̀,,,GHC,simple,1,,Nom,1,flatteur,0,,1,bátə̀ gɔm te' <--> le flatteur parle trop,0,,non,non,0,,ghomala-français
batô,batô,,,GHC,simple,1,,Nom,2,bateau@@@barque,0,,0,,0,,oui,non,0,,ghomala-français
mbʉbʉə́,bʉbʉə́,m,,GHC,simple,1,,Nom,1,Espèce de plante médicinale,0,,0,,0,,non,non,0,,ghomala-français
bě,bě,,,GHC,simple,1,,Nom,1,hanneton,0,,1,bě bə á puŋ <--> le hanneton est bon,0,,non,non,0,,ghomala-français
mbè,bè,m,,GHC,simple,1,,Nom,1,anatomie corps,0,,1,bé á wə́ jɛ́ <--> j'ai mal à la cǒtẹ̣,0,,non,non,0,,ghomala-français
mbê,bê,m,,GHC,simple,1,,Nom,1,ramasseur,0,,1,yə̌ŋ bə́ bê ywə́ <--> c'est un ramasseur de choses,0,,non,non,0,,ghomala-français
bə,bə,,,GHC,simple,1,,Conjonction,1,Si alors,0,,1,"ò sɔ̀ ' bə̀, ó sîŋ á <--> Si tu viens, alors dis moi",0,,non,non,0,,ghomala-français
mbɛ,bɛ,m,,GHC,simple,1,,Nom,1,"noyau, noix de palme, palmier",0,,1,bɛ pyâ yə̌ŋ kó ' <--> Il y'a des noix de palme chez nous,0,,non,non,0,,ghomala-français
bʉə̂,bʉə̂,,,GHC,simple,1,,Nom,1,"Fou, écervelé",0,,1,mú yə̂ŋ gə́ tsə́ pá' bʉə̂ lə. <--> Cet enfant agit comme un écervelé.,0,,non,non,0,,ghomala-français
mbɛ̌,bɛ̌,m,,GHC,simple,1,,Nom,1,Mamite en fonte,0,,1,Lə bə́ yəŋ nə́ nɛ́ ná' <--> Cuit la sauce dans cette marmitte,0,,non,non,0,,ghomala-français
bə́,bə́,,,GHC,simple,1,,Verbe,1,ětre,0,,0,,0,,non,non,0,,ghomala-français
mbɛ̂,bɛ̂,m,,GHC,simple,1,,Nom,1,"Celui qui barre, detourne",0,,1,bɛ̂ jyə̂ bə́ kətú ' <--> C'est le policier qui barre la route,0,,non,non,0,,ghomala-français
bêbě,bêbě,,,GHC,simple,1,,Nom,1,De concession en concession,0,,1,ě ŋka bêbě <--> Iḷ/elle va de concession en concession,0,,non,non,0,,ghomala-français
mpbɛ̌bə̀ŋ,bɛ̌bə̀ŋ,mp,,GHC,simple,1,,Nom,1,Celui qui arrěte la pluie,0,,0,,0,,non,non,0,,ghomala-français
mbə̀bə̀ŋ,bə̀bə̀ŋ,m,,GHC,simple,1,,Nom,1,Albinos,0,,1,bə᷆bə̀ŋ bə́ wə́ pú <--> Il y'a un albinos chez eux,0,,non,non,0,,ghomala-français
bɛdo,bɛdo,,,GHC,simple,1,,Nom,1,arbre fruitier de genre litchis,0,,0,,0,,non,non,0,,ghomala-français
bedyə̌,bedyə̌,,,GHC,simple,1,,Nom,1,"mur, à proximité, au voisinage",0,,2,bedyə̌ tsi' tè ' <--> le mur est très sale@@@ě cwə́ bedyə̌ pyyə <--> Il/elle habite à notre voisinage,0,,non,non,0,,ghomala-français
bə̀lêk,bə̀lêk,,,GHC,simple,1,,Nom,1,Pain,0,,0,,0,,non,non,0,,ghomala-français
bə̀lə̀ŋ,bə̀lə̀ŋ,,,GHC,simple,1,,Nom,1,Couverture,0,,0,,0,,non,non,0,,ghomala-français
bə̀lɔ̂si,bə̀lɔ̂si,,,GHC,simple,1,,Nom,1,Brosse,0,,0,,0,,non,non,0,,ghomala-français
bə̌m,bə̌m,,,GHC,simple,2,tsě,Nom,1,"Destin, sort, chance",0,,1,ě ghə bə́m <--> Il/elle a de la chance,0,,non,non,0,,ghomala-français
bə̂m,bə̂m,,,GHC,simple,2,bə̂mpə̌m,Nom,2,"à moi@@@constructeur, créateur",0,,2,tânyə̌ há pa' é bə̂m <--> Tagne m'a donné sa maison@@@pa' yɔ̂k bə á púŋ. bə̂m bə́ tâ á Fotsǒ <--> Notre maison est belle. Le maçon c'est monsieur Fotso,0,,non,non,0,,ghomala-français
bə̂mca'á,bə̂mca'á,,,GHC,simple,1,,Nom,1,Potier,0,,0,,0,,non,non,0,,ghomala-français
bʉə̌ na',bʉə̌ na',,,GHC,simple,1,,Nom,1,Lait,0,,0,,0,,non,non,0,,ghomala-français
bɛnə́tɔ́,bɛnə́tɔ́,,,GHC,simple,1,,Nom,1,Noix de palme,0,,0,,0,,non,non,0,,ghomala-français
mpbə̌ŋ,bə̌ŋ,mp,,GHC,simple,1,,Nom,1,Pauvre homme,0,,1,bə̂ŋ ka ghə ywə́ <--> Le pauvre n'a rien,0,,non,non,0,,ghomala-français
bə̀ŋ,bə̀ŋ,,,GHC,simple,1,,Nom,1,Pluie,0,,1,bə̂ŋ wə́ dú <--> Il pleut,0,,non,non,0,,ghomala-français
bə́ŋ,bə́ŋ,,,GHC,simple,3,bè@@@bedyə̌,Préposition,1,"Près de, à côté de",0,,0,,0,,non,non,0,,ghomala-français
bə̌ŋnə́,bə̌ŋnə́,,,GHC,simple,1,,Nom,1,Corps,0,,1,ě ŋkúŋ bə̌ŋnâ é tè' <--> Il/elle aime beaucoup son corps,0,,non,non,0,,ghomala-français
bə̌ŋthə́,bə̌ŋthə́,,,GHC,simple,2,kə́ŋám,Nom,1,Tronc,0,,0,,0,,non,non,0,,ghomala-français
bɛ́ŋtsə̀,bɛ́ŋtsə̀,,,GHY,simple,1,,Nom,0,,0,,0,,0,,non,non,1, : ,ghomala-français
mbʉə̀nyə̀,bʉə̀nyə̀,m,,GHC,simple,1,,Nom,1,"Échange, troc, échangeur",0,,1,Bʉənyə lə̂ bə́ cwə́dzə́ bə́ kwitə́. <--> Le troc était très utile auparavant.,0,,non,non,0,,ghomala-français
bɛ́nyə́,bɛ́nyə́,,,GHC,simple,1,,Verbe,1,être jaune,0,,0,,0,,non,non,0,,ghomala-français
bɛ̀nyə̀grɔ̂ŋ,bɛ̀nyə̀grɔ̂ŋ,,,GHC,simple,1,,Nom,1,Cimetière,0,,0,,0,,non,non,0,,ghomala-français
mbɛnyəpɛnə,bɛnyəpɛnə,m,,GHC,simple,1,,Nom,1,"Croix, crucifix",0,,1,jêsó dəm bɛnyəpɛnə <--> Jésus est sur la croix,0,,non,non,0,,ghomala-français
bêp,bêp,,,GHC,simple,1,,Nom,2,preneur@@@ramasseur,0,,1,pú ghəm bêpě bə́ <--> On a attrapé le ramasseur dont il était question,0,,non,non,0,,ghomala-français
bɛpɛ,bɛpɛ,,,GHC,simple,1,,Adjectif,1,Rouge,0,,1,Mtâp myə́ bə́ ye bɛ̂pɛ̂ <--> Ses chaussures ont la couleur rouge,0,,non,non,0,,ghomala-français
bɛpɛ,bɛpɛ,,,GHC,simple,1,,Adjectif,1,Rouge,0,,1,Mtâp myə́ bə́ ye bɛ̂pɛ̂ <--> Ses chaussures ont la couleur rouge,0,,non,non,0,,ghomala-français
bɛpɛ,bɛpɛ,,,GHC,simple,1,,Adjectif,1,Rouge,0,,1,Mtâp myə́ bə́ ye bɛ̂pɛ̂ <--> Ses chaussures ont la couleur rouge,0,,non,non,0,,ghomala-français
bɛpɔ́,bɛpɔ́,,,GHC,simple,1,,Nom,1,Tubercule de taro,0,,0,,0,,non,non,0,,ghomala-français
bʉə̀tə̀,bʉə̀tə̀,,,GHC,simple,1,,Nom,1,Vagabond,0,,1,bʉətə tə̂ bə́ ntʉ́m túŋdyə̂. <--> Il n'y a pas de vagabond dans notre famille.,0,,non,non,0,,ghomala-français
bétə dzʉ̌,bétə dzʉ̌,,,GHC,simple,1,,Nom,1,Aurore,0,,1,ě ntə́m a bétə dzʉ̂ <--> Il/elle ne sort qu'à l'aurore,0,,non,non,0,,ghomala-français
bɛ̂tsə́,bɛ̂tsə́,,,GHC,simple,1,,Nom,1,Oeil,0,,1,bɛ̂tsə́ â wə bɛ́nyə́pɛ̀nyə̀ <--> Mon oeil continue de rougir,0,,non,non,0,,ghomala-français
bfʉə̌,bfʉə̌,,,GHC,simple,1,,Nom,1,Masque d'étoffe,0,,0,,0,,non,non,0,,ghomala-français
bfɔkə́,bfɔkə́,,,GHC,simple,1,,Nom,1,Veuve,0,,0,,0,,non,non,0,,ghomala-français
bʉ̂'gùŋ,bʉ̂'gùŋ,,,GHC,simple,1,,Nom,1,Libérateur,0,,1,mû sî bə́ bʉ̂'gùŋ. <--> Le fils de Dieu est le libérateur.,0,,non,non,0,,ghomala-français
bhə́,bhə́,,,GHC,simple,1,,Nom,2,Fruit noir@@@En bas,0,,0,,0,,non,non,0,,ghomala-français
bǐ,bǐ,,,GHC,simple,1,,Nom,1,Jeu d'échec,0,,1,ê ŋkuŋ bî <--> Il/elle aime le jeu d'échec,0,,non,non,0,,ghomala-français
mbì,bì,m,,GHC,simple,1,,Nom,4,Chat sauvage@@@âne@@@Charançon@@@Porteur,0,,4,é yɔ́ bì <--> Il/elle a u le chat sauvage@@@mpʉə̀ də̀m bì <--> Les sacs sont sur l'âne@@@bǐ fʉ' gɔ̀faə awɛ́ <--> Le charançon a complètement abîmé le maÏs@@@bì lə mpʉə nə́ gɔ <--> Le porteur a emporté les sacs,0,,non,non,0,,ghomala-français
bî,bî,,,GHC,simple,1,,Préposition,1,à,0,,1,ě há ywə́ bî mú <--> Il/elle a donné quelque chose à l'enfant,0,,non,non,0,,ghomala-français
bidɔ̂ŋ,bidɔ̂ŋ,,,GHC,simple,1,,Nom,1,Bidon,0,,0,,0,,non,non,0,,ghomala-français
mbigəm,bigəm,m,,GHC,simple,1,,Nom,1,Banane ou bananier sauvage,0,,2,bigəm bə́ ghɛ́ <--> Il y'a le bananier sauvage dans la foret@@@pú tə̂ dzʉ́ bigəm pə́ <--> On ne mange pas la banane sauvage,0,,non,non,0,,ghomala-français
bikdɛ̂,bikdɛ̂,,,GHC,simple,1,,Nom,2,Anniversaire@@@fête,0,,0,,0,,non,non,0,,ghomala-français
bim,bim,,,GHC,simple,1,,Adverbe,1,Pleinement,0,,0,,0,,non,non,0,,ghomala-français
bînàm,bînàm,,,GHC,simple,1,,Nom,1,"Coucher du soleil, ouest",0,,0,,0,,non,non,0,,ghomala-français
mbiŋ,biŋ,m,,GHC,simple,1,,Nom,4,Morceau de bois servant à cueillir@@@Revenant@@@Espèce de serpent@@@Sorte d'exercice militaire,0,,4,pú də biŋ nə́ ŋkáp pumá <--> On cueille l'orange avec le morceau de bois@@@yɔ́ də biŋ yə̌ŋ <--> Voici le revenant@@@yə̂ŋ bə́ biŋ <--> C'est une espèce de serpent@@@mkə́tû' zhyə́ nwə̀ nə̂ biŋ <--> Les policiers connaissent la pratique de l'exercice militaire,0,,non,non,0,,ghomala-français
mbîŋ,bîŋ,m,,GHC,simple,1,,Nom,2,Croyant@@@optimiste,0,,1,bîŋ sǐ gɔ ghɔ kɛ̀bə̀ŋ <--> Celui qui croit en Dieu ira au ciel,0,,non,non,0,,ghomala-français
bǐnyə́,bǐnyə́,,,,simple,1,,Nom,2,Ingrédient@@@Produit pour renforcer ou pour adoucir,0,,1,ě nîŋ bi᷅nyə́ nə́. <--> Il/elle a ajouté les ingrédients.,0,,non,non,0,,ghomala-français
bǐshɔ̂p,bǐshɔ̂p,,,GHC,simple,1,,Nom,1,Évêque,0,,0,,0,,non,non,0,,ghomala-français
bitàlɛ̂t,bitàlɛ̂t,,,GHC,simple,1,,Nom,1,vernonia,0,,0,,0,,non,non,0,,ghomala-français
biyɛ́,biyɛ́,,,GHC,simple,1,,Nom,2,Arachide@@@Cacahuète,0,,1,mə̂lá wə́ fiŋ biyɛ́. <--> Mela vend les arachides.,0,,non,non,0,,ghomala-français
Bìyɛ̀ŋ,Bìyɛ̀ŋ,,,GHY,simple,1,,Nom,1,arachide,0,,1,Ó kùng ne pfá bìyɛ̀ŋ <--> Tu aimes manger les arachides.,0,,non,non,0,,ghomala-français
blǔm,blǔm,,,GHC,simple,1,,Nom,2,bleu@@@bleu à linge,0,,0,,0,,non,non,0,,ghomala-français
bʉ̂m,bʉ̂m,,,GHC,simple,1,,Nom,1,"Craie, chaux, calcaire",0,,1,mú pfaə́ bʉ̂m. <--> L'enfznt a mangé la craie.,0,,non,non,0,,ghomala-français
bʉ̀mjyə̀,bʉ̀mjyə̀,,,GHC,simple,1,,Nom,0,,0,,1,pyə᷇ gɔ kó bʉmjyə hápnyə́. <--> Nous allons nous séparer à mi-chemin.,0,,non,non,0,,ghomala-français
mbǒ',bǒ',m,,GHC,simple,1,,Nom,3,Bouchée@@@Boule@@@morceau,0,,1,ě mi bǒ' msɛ̌. <--> Il/elle a avalé une boule couscous.,0,,non,non,0,,ghomala-français
bò,bò,,,GHC,simple,1,,Nom,3,Vengeance@@@Discorde@@@Mésentente,0,,1,bò tə̂ cəcə̂ pyə pə́ <--> Il n'y a pas de haine entre nous.,0,,non,non,0,,ghomala-français
bô,bô,,,GHC,simple,1,,Nom,2,"Agonisant@@@Travailleur, endurant, persévérant",0,,2,bô vʉ́ shwə́ <--> L'agonisant trouve toujours remède.@@@bô tə̂ dúŋ pə́ <--> Le travailleur ne paresse pas.,0,,non,non,0,,ghomala-français
mbò',bò',m,,GHC,simple,1,,Nom,1,"Fargot, Fardeau, charge",0,,1,ě kwà ta' bò' kwyə́. <--> Il/elle a porté un fargot de bois.,0,,non,non,0,,ghomala-français
mbô',bô',m,,GHC,simple,1,,Nom,1,"Casseur, brisseur",0,,1,gaə̌ bə́ bô' kwyə́ <--> Je suis casseur de bois.,0,,non,non,0,,ghomala-français
mbɔ̌,bɔ̌,m,,GHC,simple,1,,Nom,1,"Manière, façon",0,,1,ŋka zhyə́ yəŋ bɔ̌. <--> Je ne connais pas cette façon.,0,,non,non,0,,ghomala-français
ɲà,ɲà,,,BAM,simple,1,,Nom,1,sort,0,,0,,0,,non,non,0,,bambara-français
ɲà,ɲà,,,BAM,simple,1,,Nom,2,tortue aquatique@@@---> 95 cm(plastron sans ouvertures latérales postérieures),0,,0,,0,,non,non,0,,bambara-français
ɲà,ɲà,,,BAM,simple,2,ɲɛ̀,Verbe,10,*ɲì-ya --> ɲà (bon + suf caus) = rendre bon@@@réussir@@@marcher@@@faire marcher@@@satisfaire@@@suffire@@@être bon@@@embellir@@@se passer de@@@aider (à -- mà),0,,8,"à ɲàna <--> ça a réussi, ça a marché@@@bàna ɲà'ń tɛ́ <--> il est mort@@@à díla k'à ɲà ! <--> répare-le bien !@@@ò y'á ɲà <--> ça lui a suffi@@@ò cógo ɲàna ! <--> c'est bien !@@@à y'á kùn ɲà <--> elle l'a bien coiffée@@@kɔ́ né tɛ́ sé kà ɲà nìn kɔ́ <--> je ne peux m'en passer@@@̀ɲa à mà ! <--> agrée sa demande !",0,,non,non,0,,bambara-français
ɲà,ɲà,,,BAM,simple,2,ɲɛ̀,Nom,3,*ɲì-ya --> ɲà (bon + suf abs) = bonté@@@réussite@@@utilité,0,,2,í tá ɲà bɛ́ nìn ná <--> ton succès est là-dedans@@@ɲà t'á lá <--> ça ne sert à rien,0,,non,non,0,,bambara-français
ɲà,ɲà,,,BAM,simple,1,,Nom,2,fétiche minyanka@@@fétiche et société d'initiation chez les minyanka,0,,0,,0,,non,non,0,,bambara-français
ɲà,ɲà,,,BAM,simple,2,ɲàn,Nom,2,python royal@@@---> 2m (très belle peau),0,,0,,0,,non,non,0,,bambara-français
ɲá,ɲá,,,BAM,simple,2,ɲán,Verbe,1,manquer,0,,1,wòro dá ɲána <--> le nombre de kolas a été insuffisant,0,,non,non,0,,bambara-français
à,à,,,BAM,simple,1,,Pronom,6,3SG@@@il ; elle ; le ; la ; lui ; en ; y ; son ; sa ; ses@@@ceci@@@sens démonstratif annonçant ce qui suit :@@@se@@@sens réfléchi,0,,6,"à y'á d'á mà <--> il le lui a donné ; elle la lui donna ...@@@à bá dòn <--> c'est sa mère (la mère de lui, d'elle)@@@à tá tɛ́ <--> ce n'est pas le sien ..., la sienne ... (ce n'est pas sa propriété)@@@í ń'á fɔ́ <--> tu dirais ceci, par exemple ...@@@ò y'á sɔ̀rɔ <--> cela a obtenu ceci : ..., alors ...@@@à y'á sìgi = à y'í sìgi <--> il s'est assis, elle s'est assise",0,,non,non,0,,bambara-français
á,á,,,BAM,simple,1,,Pronom,1,2PL,0,,0,,0,,non,non,0,,bambara-français
á,á,,,BAM,simple,1,,Interjection,1,ah!,0,,0,,0,,non,non,0,,bambara-français
á',á',,,BAM,simple,1,,Pronom,1,2PL,0,,0,,0,,non,non,0,,bambara-français
ɲàa,ɲàa,,,BAM,simple,2,ɲàga,Nom,2,"nid@@@d'oiseau, de souris",0,,1,ɲàa dá <--> faire son nid,0,,non,non,0,,bambara-français
ɲàɲa,ɲàɲa,,,BAM,simple,1,,Nom,2,joie@@@plaisir,0,,1,"bò tàntan kɛ́, ò ɲàɲa bɛ́ blénba rɔ́ <--> (prov) un étron tout frais fait la joie des mouches bleues (tout beau, tout nouveau !)",0,,non,non,0,,bambara-français
ɲáɲa,ɲáɲa,,,BAM,simple,1,,Nom,1,agitation,0,,0,,0,,non,non,0,,bambara-français
áa,áa,,,BAM,simple,1,,Interjection,2,ah!@@@oh!,0,,0,,0,,non,non,0,,bambara-français
ɲáaji,ɲáaji,,,BAM,composé,1,,Nom,1,salive du serpent cracheur,0,,1,à y'á ɲáaji séri ń kàn <--> il m'a lancé sa salive,0,,non,non,0,,bambara-français
ɲàamɛ,ɲàamɛ,,,BAM,simple,4,ɲàmɛ@@@ɲɔ̀gɔmɛ@@@ɲáamu,Nom,1,dromadaire,0,,0,,0,,non,non,0,,bambara-français
ɲàamɛdolo,ɲàamɛdolo,,,BAM,composé,1,,Nom,1,baudrier d'Orion,0,,1,kìsɛ wólonfila bɛ́ ɲàamɛdolo lá <--> il y a sept étoiles dans le baudrier d'Orion,0,,non,non,0,,bambara-français
